id,full_name,gender,height,weight
108769,Vojko Miroslav eravi,M,0,0
108770,Nicolae erban,M,0,0
108771,Nicu Romic erban,M,185,87
108772,Uro erbec,M,187,92
108773,Mariana Serbezova,F,178,69
108774,Svitlana Serbina,F,158,45
108775,Neacu erbu,M,0,0
108776,Stefano Serchinich,M,178,68
108777,Arne Serck-Hanssen,M,178,86
108778,Patrick Sercu,M,180,76
108779,Serdambyn Batskh,M,162,48
108780,Zvonimir Serdarui,M,186,100
108781,Andriy Viktorovych Serdinov,M,186,77
108782,Kateryna Valerivna Serdiuk (-Sumko),F,185,80
108783,Oleksandr Oleksiyovych Serdiuk,M,183,81
108784,Kateryna Serdyuk,F,173,62
108785,Anastasiya Serdyukova,F,170,49
108786,Ani-Matilda Serebrakyan,F,163,68
108787,Arman Serebrakyan,M,176,76
108788,Kateryna Olehivna Serebrianska,F,178,55
108789,Yevgeny Alekseyevich Seredin,M,181,73
108790,Antonina Aleksandrovna Seredina,F,164,66
108791,Crina Violeta Serediuc,F,182,80
108792,Agn Sereikait,F,174,65
108793,Vilija Sereikait,F,174,62
108794,Dimitrios Serelis,M,186,80
108795,Bakary Sereme,M,185,75
108796,Dramane Sereme,M,181,80
108797,Aldo Serena,M,0,0
108798,Judith Serenge,F,155,64
108799,Istvn Sernyi (Schlesinger),M,0,0
108800,Ferenc Seres,M,153,48
108801,Rudolf Seres,M,176,85
108802,Gavril Serfz,M,0,0
108803,Aliki Sergaadu,F,167,52
108804,Giulia Sergas,F,175,64
108805,Marc Sergeant,M,187,76
108806,Maria Sergejeva,F,165,52
108807,Charles John Scott Sergel,M,0,0
108808,Jesse Harold Sergent,M,188,78
108809,Annette Sergent-Palluy (Petit),F,157,45
108810,Karine Sergerie,F,165,65
108811,Olga Aleksandrovna Sergeyenko-Sudareva,F,176,61
108812,Dmitry Nikolayevich Sergeyev,M,192,95
108813,Maksim Vyacheslavovich Sergeyev,M,185,75
108814,Oleg Vladimirovich Sergeyev,M,185,84
108815,Sergey Aleksandrovich Sergeyev,M,173,72
108816,Vadim Sergeyev,M,192,100
108817,Yury Valentinovich Sergeyev,M,0,0
108818,Anna Alekseyevna Sergeyeva,F,180,80
108819,Nadezhda Viktorovna Sergeyeva,F,178,70
108820,Nataliya Olegovna Sergeyeva,F,164,64
108821,Larion Serghei,M,184,74
108822,Valentina Serghei,F,159,61
108823,Giovanni Sergi Sergas,M,182,86
108824,Alain Sergile,M,0,0
108825,Sergey Sergin,M,194,90
108826,Marina Vladimirovna Sergina,F,168,68
108827,"Srgio ""Srgio Macarro"""" de Toledo Machado""",M,191,88
108828,Ulderico Sergo,M,0,0
108829,Yuriy Mykolaiovych Serhiyenko,M,190,73
108830,Andrea eri,F,184,82
108831,Angelique Elisabeth Seriese,F,0,0
108832,Meriga Salou Seriki,M,157,48
108833,Kirill Nikolayevich Serikov,M,176,77
108834,Shamil Karimovich Serikov,M,161,57
108835,Oksana Serikova,F,172,59
108836,Alexander Serikow,M,183,78
108837,Mohamed Serir,M,175,66
108838,Ichiro Serizawa,M,165,55
108839,Philip Serjeant,M,173,85
108840,Marina Serkova,F,176,58
108841,Nikki Lee Serlenga,F,167,56
108842,Georges Pierre Joseph Serlez,M,0,0
108843,Anuwat Sermsiri,M,170,67
108844,Eusebio Vicente Serna,M,170,74
108845,"Mara Luisa ""Magui"""" Serna Barrera""",F,167,65
108846,Patricia Serneels,F,164,50
108847,Elwira Teresa Seroczyska (Potapowicz-),F,160,59
108848,Adam Dariusz Seroczyski,M,188,84
108851,Aleksandr Sergeyevich Serov,M,189,76
108852,Vladyslav Serov,M,173,83
108853,Darya Yevgenyevna Serova,F,160,55
108854,Svetlana Viktorovna Serova,F,178,92
108855,Francisco Basilio Serp Brolis,M,180,80
108857,Jos Rodolfo Serpa Prez,M,174,65
108858,Vasco Serpa,M,0,0
108859,"Edgardo Antonio ""Tony"""" Serpas Rodas""",M,175,73
108860,Daniela Serpilli,F,173,53
108861,Angel Rolando Serra Barbel,M,183,82
108862,Daniel Serra Verdaguer,M,194,85
108864,Juan Serra Llobert,M,0,0
108865,Luis Pedro Serra Deluchi,M,174,68
108866,Roberta Serra,F,161,63
108867,Roberto Serra,M,179,75
108868,Corinne Serra Tosio,F,167,55
108869,Adriana Serra-Zanetti,F,160,58
108870,David Wladimir Serradas Surez,M,175,51
108871,"Maria Annunziata Gilda ""Nunziata"""" Serradimigni""",F,168,65
108872,Juan Serrahima Bofill,M,0,0
108873,Ernst Serrander,M,0,0
108874,Lucio Serrani,M,190,120
108875,Alfonso Serrano,M,181,74
108876,Antonio Serrano Snchez,M,179,65
108877,Armando Serrano,M,0,0
108878,David Serrano Vlchez,M,180,75
108879,Eugenio Serrano Gispert,M,192,91
108880,Eva Serrano,F,172,49
108881,Federico Serrano,M,180,70
108882,Francisco Serrano Plowells,M,180,71
108883,Fredy Alejandro Serrano Sichaca,M,163,55
108884,Saray Ione Serrano Alfonso,F,171,58
108885,Jess Serrano Lara,M,180,81
108886,Jos A. Serrano,M,179,61
108887,Joseph Serrano,M,176,51
108888,"Juan Ren ""Juanjo"""" Serrano Gutirrez""",M,178,87
108889,Manuel A. Serrano,M,177,79
108890,Mario Serrano Escobar,M,164,60
108891,Pedro Serrano,M,173,60
108892,Vctor Serrano,M,168,52
108893,Leopoldo Serrantes,M,160,48
108894,Kevin John Serrapede,M,185,93
108895,Fabienne Serrat (-Lscher),F,170,63
108896,Hctor Serrate,M,170,57
108897,Josephus Serr,M,0,0
108898,Auguste Serrurier,M,0,0
108899,Sophia Serseri,F,154,45
108900,Michael Serth,M,185,77
108901,"Stephen Joseph ""Steve"""" Sertich""",M,170,70
108902,"Giacinto ""Cinto"""" Sertorelli""",M,0,0
108904,Eduardo Jorge Seruca,M,181,76
108905,Ryszard Seruga,M,175,72
108906,Ronald Serugo,M,170,48
108907,Peter Grace Seruwagi,M,169,63
108908,Glauco Servadei,M,0,0
108909,"Alexandre Louis ""Alex"""" Servais""",M,0,0
108910,Franz Servais,M,0,0
108912,Patrice Servelle,M,183,90
108914,Veronica Servente Tealdy,F,0,0
108915,Clemente Serventi,M,0,0
108916,Andrew J. Service,M,0,0
108917,John Burgess Service,M,0,0
108918,Mara Luisa Servn Ortz,F,152,46
108920,Ronald Servius,M,169,60
108921,Clarence Lloyd Servold,M,179,0
108922,Irvin Benjamin Servold,M,183,0
108923,Jon Servold,M,183,75
108924,Kelsey Serwa,F,168,62
108925,Akosua Serwaa,F,160,60
108927,Gnohere Sery,M,173,71
108928,Yevgeny Sergeyevich Seryayev,M,175,71
108929,Kapitolina Seryogina,F,172,63
108930,Otto Norberto Sesana,M,175,76
108931,Niwatana Sesawasdi,M,155,50
108932,Ola Sesay,F,176,64
108933,"Rudolf Albert ""Ruud"""" Sesink Clee""",M,0,0
108935,Lauren Marie Sesselmann,F,173,71
108936,Wendy Sessions,F,163,49
108938,Matija estak,M,193,82
108939,"Tomislav ""Tomo"""" estak""",M,0,0
108940,Martina estkov (Darmovzalov-),F,172,58
108941,Dragan Sestic,M,195,94
108942,Milo esti,M,170,70
108943,Sasa Sestic,M,186,82
108944,Mara Fernanda Sesto,F,160,52
108945,arko eum,M,195,96
108946,Flix Sesmaga Ugarte,M,170,67
108947,Morten Sethereng,M,173,71
108948,Torlarp Sethsothorn,M,0,0
108949,Torwai Sethsothorn,M,181,69
108950,Jadi Setiadi,M,150,54
108951,Hari Setiawan,M,0,54
108952,Hendra Setiawan,M,183,82
108953,Herry Janto Setiawan,M,170,67
108954,Hendra Setijawan,M,0,0
108955,Ane etina,M,180,85
108956,Anelo etka,M,186,87
108957,Adam Setliff,M,193,125
108958,Martin etlk,M,194,94
108959,Seto Car-Wai,F,170,54
108960,Daiya Seto,M,174,72
108961,Shoji Setoyama,M,185,83
108962,Tarit Kumar Sett,M,0,0
108963,Arne Carl Gustaf Settergren,M,171,63
108964,Carl Gunnar Emanuel Setterwall,M,0,0
108965,Oliver Setzinger,M,184,95
108966,Christina Anne Seufert (-Sholtis),F,175,62
108967,Vladimir Seunig,M,0,0
108968,Benson Kiplagat Seurei,M,175,60
108969,Jean-Ren Seurin,M,0,0
108970,Karolina Andreyevna Sevastyanova,F,173,51
108971,Frantiek evk,M,171,77
108972,Paulo Sevciuc,M,184,84
108973,Namiq Sevdiyev,M,167,55
108974,"Elisabeth Anthonius Maria Ingnatius ""Lisette"""" Sevens""",F,169,61
108975,Ernst Severa,M,167,58
108976,Jindich Severa (Sewera),M,0,0
108977,Ronald Duane Severa,M,180,70
108978,Edoardo Severgnini,M,0,0
108979,Erik Oskar Severin,M,0,0
108980,Isabelle Severino,F,169,57
108981,"Maurice Richard ""Dick"""" Severino""",M,0,0
108983,Aleksandr Severov,M,0,0
108984,"Kimberly Lyda ""Kim"""" Severson (Vinoski-)""",F,160,54
108985,Alberto Sevieri,M,173,73
108986,David Vctor Manuel Sevilla Camacho,M,178,72
108987,Oscar Sevilla,M,188,76
108988,Miguel Sevillano,M,0,0
108989,Yeter Seviml,M,166,60
108990,Jo Ann Sevin,F,180,68
108991,Dursun Sevin,M,0,83
108994,Nadezhda Petrovna Sevostiyanova,F,172,75
108995,Nelya Sevostiyanova,F,172,57
108996,Artemy Viktorovich Sevostyanov,M,188,92
108997,Vladimir Konstantinovich Sevryugin,M,0,0
108998,Arthur William Seward,M,0,0
108999,William Eric Louis Seward,M,0,0
109000,Arthur Norman Sewell,M,0,0
109001,"Henry ""Harry"""" Sewell""",M,0,0
109002,John Sewell,M,0,0
109003,Andrzej Wojciech Seweryn,M,180,80
109004,Marek Seweryn,M,160,64
109005,Blaine Nathaniel Sexton,M,0,0
109006,Brendan Sexton,M,172,65
109007,Charles Henry Sexton,M,173,70
109008,Jane Sexton,F,164,60
109009,"Katherine Anne ""Katy"""" Sexton""",F,180,68
109010,Leo Joseph Sexton,M,193,108
109011,Dawit Seyaum Biratu,F,161,49
109013,"Natalie Kimberly ""Kim"""" Seybold (-Catron)""",F,157,44
109014,Wayne William Seybold,M,167,59
109015,Seyed Sattar Seyd,M,175,68
109016,Marianne Seydel,F,174,60
109018,"Abdoulaye ""Abdou"""" Sye Papa""",M,174,68
109019,Heide Seerling (-Quinn),F,168,55
109020,"Gabriele Seyfert (-Rger, -Messerschmidt, -Krner)",F,160,47
109021,Karl ke Seyffarth,M,0,0
109022,Josef Seyfried,M,0,0
109023,Arslan Seyhanl,M,160,58
109024,Dieudonn Wilfred Seyi Ntsengue,M,183,75
109025,Cevat Seyit,M,0,0
109026,"Andrew Eugene ""Andre"""" Seymour""",M,169,53
109027,Colin Seymour,M,185,86
109028,Edgar Duff Seymour,M,0,0
109030,"James Michael ""Jim"""" Seymour""",M,186,73
109031,Pedrya Seymour,F,165,75
109032,Robin Seymour,M,177,72
109033,Kenneth Ross Seymour,M,0,0
109034,"Stephen Andrew ""Steve"""" Seymour (-Cohen)""",M,185,87
109035,Tanya Karen Seymour,F,165,57
109037,Seyyed Shamseddin Seyyed Abbasi,M,175,62
109038,Merih Sezen,M,0,0
109039,Bnyamin Sezer,M,163,62
109040,Hayri Sezgin,M,180,96
109041,Kharalambos Sfakianakis,M,173,75
109042,Florentia Sfakianou,F,171,57
109043,Selima Sfar,F,166,55
109046,Konstantinos Sfikas,M,180,69
109047,"Effrosyni ""Efi"""" Sfyri""",F,180,67
109048,Orxan Sfrov,M,171,60
109049,Ariel Sganga,M,178,81
109050,Filippo Sgarlata,M,0,0
109051,Sara Sgarzi,F,175,63
109052,Amor Sghaier,M,0,0
109053,Mohamed Al-Sghaier,M,185,79
109054,Luciano Sgheiz,M,181,83
109055,Romano Sgheiz,M,187,84
109056,"Ismal ""Smail"""" Sghyr""",M,168,50
109057,Fabiana Sgroi,F,174,71
109058,Enrico Sgrulletti,M,181,110
109059,Marcel Sgualdo,M,184,86
109060,Angelo Fulvio Sguazzero,M,173,70
109061,Elman sgrov,M,167,66
109062,Torul sgrov,M,170,65
109063,Sha Guoli,M,194,92
109064,Redha Shaaban,M,0,97
109065,Abidnasir Shabab,M,0,0
109066,Maksim Andreyevich Shabalin,M,183,76
109067,Sergey Shabalin,M,180,78
109068,Ahmed Shaban,M,190,95
109069,El-Desoky Ismail Abdulrauf Muhammad Shaban,M,185,120
109070,Ibrahim Shaban,M,175,90
109071,Iman Muhammad Shaban Muhammad Gaber,F,171,61
109072,Zeina Shaban,F,174,58
109073,Daulet Yerkinovich Shabanbay,M,190,125
109074,Absalom Shabangu,M,165,78
109075,Victor Shabangu,M,0,0
109076,Ali Shabanovich Shabanov,M,170,66
109077,Dmitry Alekseyevich Shabanov,M,187,106
109078,Konstantin Georgiyevich Shabanov,M,184,75
109079,Sergey Rudolfovich Shabanov,M,187,93
109080,Alla Sergeyevna Shabanova,F,172,68
109081,Rafiga Makhmudovna Shabanova,F,162,57
109082,Andrey Dmitriyevich Shabasov,M,180,73
109083,Ernest Trofimovich Shabaylo,M,167,68
109084,Ghulam Shabbir,M,175,63
109085,Vyacheslav Vasilyevich Shabunin,M,173,58
109086,"Nicholas ""Nick"""" Shackell""",M,193,86
109087,"Maximilian Baldwin ""Max"""" Shacklady""",M,0,0
109088,"Anthony Max ""Tony"""" Shacklady""",M,178,83
109089,Kerry Shacklock,F,172,57
109090,Kylie Noele Shadbolt,F,0,0
109091,Oleksandr Shadchyn,M,0,0
109092,John Thomas Shadden,M,167,61
109093,Cole Shade Sule,M,186,85
109095,Mohsen Shadi Naghadeh,M,191,72
109096,Yousef Ali Shadi,M,175,75
109097,Vladimir Nikolayevich Shadrin,M,180,79
109098,Mahvash Shafaie,F,160,54
109099,Vitaliy Petrovych Shafar,M,174,62
109100,Emad El-Din Shafei,M,0,0
109101,"Alexandra Luise ""Alex"""" Shaffer (-Wubbels)""",F,170,70
109102,Muhammad Shafi,M,169,64
109103,Muhammad Shafi,M,0,0
109104,Rishat Rimzovich Shafikov,M,168,59
109105,Siavash Shafizadeh,M,165,60
109106,Andriy Olehovych Shafraniuk,M,178,84
109107,Konstantin Vitalyevich Shafranov,M,183,80
109108,Mohamed Rashid Rashad Shafshak,M,0,0
109109,Erkin Maksudovich Shagayev,M,178,74
109110,Shagdaryn Byambasren,F,169,70
109111,Shagdaryn Chanrav,M,171,70
109112,Ahmed Shageef,M,166,65
109114,Akram Shah,M,165,60
109115,Amar Shah,M,174,64
109116,Iftikhar Shah,M,168,65
109118,Imran Shah,M,0,0
109120,Kedar Nath Shah,M,0,0
109122,Khamlillal Shah,M,0,0
109123,Mian Faruq Shah,M,0,0
109124,Mubarak Shah,M,169,63
109125,Prasiddha Jung Shah,M,171,65
109126,"Rajanya D. ""Raj"""" Shah""",F,160,50
109127,Shah Hussain Shah,M,190,100
109128,Syed Asghar Ali Shah,M,170,60
109129,Ismael Abdulqadus Shah Al-Zadah,M,184,88
109130,Zahir Shah Al-Zadah,M,0,0
109131,Shazada Muhammad Shah-Rukh,M,0,0
109132,Shabban Shahab-ud-Din,M,0,0
109133,Gidamis Shahanga,M,180,57
109134,Abdullah Shahar-ud-Din,M,0,0
109135,Muhammad Shahbaz,M,0,0
109136,Wojdan Ali Saraj Abdulrahim Shaherkani,F,0,80
109137,Sitaram Shahi,M,0,0
109138,Muhammad Shahid,M,160,66
109139,Khalil Mohamed Shahin,M,0,0
109140,Mohamed Issa Mohamed Shahin,M,174,68
109141,Hrant Shahinyan,M,0,0
109142,Ali Vahab Shahkhordeh Nejad,M,164,62
109143,Hassan Shahsavan,M,170,74
109144,Neda Shahsavari,F,167,62
109145,Hossein Shahyan,M,191,61
109146,Thomas Trevor Shailer,M,174,63
109147,Viktoriya Yurivna Shaimardanova,F,172,75
109148,Orzubek Shaimov,M,175,0
109149,Marina Vladimirovna Shainova,F,156,58
109150,Mona Shaito,F,152,52
109151,Zain Shaito,M,185,72
109152,Aminath Shajan,F,157,50
109153,Shakar Khan Shakar,M,0,74
109154,Murat Maksutbekovich Shakenov,M,183,71
109155,"Perresha Alexandra ""Perri"""" Shakes-Drayton""",F,172,66
109156,Peter Shakespear,M,193,93
109157,"Franklin Bradford ""Frank"""" Shakespeare""",M,0,0
109158,Shannon Shakespeare,F,175,66
109159,Esther Shakhamorov-Rot,F,165,56
109160,Askhat Berleshevich Shakharov,M,181,73
109161,Borys Anfiyanovych Shakhlin,M,171,71
109162,Yury Avanesovich Shakhmuradov,M,175,78
109163,Mykhailo Opanasovych Shakhov,M,159,57
109164,Yuliya Shakhova,F,158,54
109165,Vadym Valeriyovych Shakhraichuk,M,189,92
109166,Sergey Semyonovich Shakhray,M,178,0
109167,Sergey Konstantinovich Shakhvorostov,M,178,78
109168,Sergey Shakimov,M,187,90
109169,Dariga Shakimova,F,172,75
109170,Mahmoud Shakir,M,173,90
109171,Babur Shakirdzhanov,M,195,105
109172,Andrey Shakirov,M,0,0
109173,Mukhamed Sadyik Shakirov,M,165,56
109174,Albina Ildusovna Shakirova,F,165,50
109175,Vadim Shamilyevich Shakshakbayev,M,183,85
109176,Nayana Shakya,F,165,60
109177,Klodiana Shala,F,168,52
109179,Salah El-Din Shalabi,M,190,86
109180,Nataliya Dmitriyevna Shalagina,F,170,60
109181,Aleksandr Leonidovich Shalak,M,184,72
109182,Aleksandar Stefanov Shalamanov,M,0,0
109183,Stefan Aleksandrov Shalamanov,M,0,0
109184,Dobrinka Vaskova Shalamanova,F,171,52
109185,Yelena Vladimirovna Shalamova,F,176,51
109186,Kristen Shaldybin,F,175,57
109187,Nader George Shalhoub,M,168,74
109188,Viktor Ivanovich Shalimov,M,181,77
109189,Artyom Shaloyan,M,167,69
109190,Yelena Yevgenyevna Shalygina,F,165,63
109191,Marina Yakubovna Shamal (-Luzhkovskaya),F,170,63
109192,Oleg Shamayev,M,180,65
109193,Yury Shamayev,M,0,0
109194,Viktor Nikolayevich Shamburkin,M,172,78
109195,Ibrahim Shameel,M,190,76
109196,Volomymyr Volodymyrovych Shamenko,M,0,0
109197,Mubarak Hassan Shami,M,174,63
109199,Karen Shammas,F,169,63
109200,Nikolay Shamov,M,174,75
109201,"Galina Yakovlevna Shamray (Rudko-, -Ilyina)",F,0,0
109202,Ibrahim Hassanien Shams,M,0,63
109204,Mohammad Shamsuddin,M,175,60
109205,Shan Danna,F,168,60
109206,Shan Hong,F,163,58
109207,Shan Jun,M,172,60
109208,Shan Tao,M,215,120
109209,Xiaona Shan,F,165,54
109210,Shan Ying,F,172,67
109211,Elia Nabil Shana,M,0,0
109212,"William F. ""Bill"""" Shanahan""",M,0,0
109213,Brendan Frederick Shanahan,M,191,100
109214,Nurmagomed Magomedsandovich Shanavazov,M,185,81
109215,Aida Vladimirovna Shanayeva,F,173,63
109216,Vandana Pandurang Shanbagh,F,163,50
109217,Gwitha Ifwersen Shand (-Waghorn),F,165,0
109218,Shang Chunsong,F,143,34
109219,Shang Keyuan,M,183,79
109220,Shang Rong,F,170,45
109221,Lebogang Shange,M,160,56
109222,Moshe Shani,M,169,73
109223,"Dimit'ri ""Dito"""" Shanidze""",M,158,60
109224,Tamara Shanidze,F,170,56
109225,Jata Shankar,M,177,73
109226,Leith Shankland,M,196,90
109227,Joel Warren Shankle,M,193,79
109228,"Richard Michael ""Rich"""" Shanko""",M,178,100
109229,Alison Kay Shanks,F,171,63
109231,Oliver Joseph Shanks,M,185,0
109232,Thulukhanam Shanmugam,M,0,0
109233,Kuhan Shanmuganathan,M,180,83
109235,Naganathy Sri Shanmuganathan,M,171,74
109236,Kathleen Ann Shannon (-Bazzano),F,158,50
109237,"Patrick ""Pat"""" Shannon""",M,178,78
109238,Robert Edward Shannon,M,167,54
109239,Arthur Shannos,M,175,119
109240,Eric Lee Shanteau,M,188,80
109241,Anton Igorevich Shantyr,M,183,75
109242,Shao Jieni,F,169,64
109243,Shao Ning,M,184,100
109244,Shao Ting,F,184,75
109245,Shao Tingting,F,175,70
109246,Shao Yiwen,F,171,56
109247,Oleksandr Maksymovych Shaparenko,M,189,85
109248,Olena Mykolaivna Shaparna,F,159,42
109249,Nimrod Shapira Bar-Or,M,0,0
109250,Neal Shapiro,M,175,70
109251,Abdulkhakim Alibekovich Shapiyev,M,174,74
109252,Yuriy Pavlovych Shapochka,M,195,81
109253,Nataliya Vitalyevna Shaposhnikova (-Sut),F,158,46
109254,Oleksandr Shaposhnyk,M,177,58
109255,Leonid Anatoliyovych Shaposhnykov,M,192,94
109256,Yevgeniya Anatolyevna Shapovalova,F,168,57
109257,Valentina Yefremovna Shaprunova (-Potyomkina),F,159,52
109259,Mohamed Sharaf El-Din,M,186,102
109260,Rashid Imamovich Sharafetdinov,M,166,58
109261,Asghar Sharafi,M,170,71
109262,Fred Sharaga,M,170,69
109263,Tatyana Valeryevna Sharakova,F,160,52
109264,Lidiya Valerianovich Sharamovich (-Lukova),F,172,76
109265,Alexis Sharangabo,M,0,0
109266,Ivaylo Sharankov,M,170,61
109267,Aleksandr Lyudvigovich Sharapov,M,176,63
109268,Ruslan Leonidovich Sharapov,M,193,115
109269,Mariya Yuryevna Sharapova,F,188,59
109270,Abdullah Waleed Al-Sharbatly,M,0,0
109271,"Thomas Frederick ""Tommy"""" Shardelow""",M,0,0
109272,Ali Shareef,M,176,62
109274,Oleg Vitalyevich Shargorodsky,M,188,87
109275,Jihad Sharif,M,157,52
109276,Zahid Sharif,M,170,65
109277,Mostafa Sharifat,M,204,85
109278,Nasser Sharifi,M,172,71
109279,Rashid Sharifi Sadeh,M,190,143
109280,Ruslan Rafailevich Sharifullin,M,171,63
109281,Sergey Aleksandrovich Sharikov,M,182,78
109282,Mirali Sharipov,M,173,73
109283,Mital Sharipov,M,174,85
109284,Rustam Khalimdzhanovych Sharipov,M,163,61
109285,"Darina Serhivna ""Dar'ia"""" Sharipova""",F,174,62
109286,Nigina Sharipova,F,0,0
109287,Peter John Sharis,M,193,104
109288,Harry James Sharkey,M,0,0
109289,Kathleen Sharkey,F,163,58
109292,Olga Sharkova-Sidorova,F,174,68
109293,Kayla Marie Sharland-Whitelock,F,174,72
109294,Nikolay Vasilyevich Sharlap,M,198,103
109295,Ankit Sharma,M,177,75
109296,Jaman Lal Sharma,M,169,59
109297,Nisha Sharma,F,165,0
109298,Roy Sharma,M,0,0
109299,Sumangala Sharma,F,165,53
109300,Vineet Kumar Sharma,M,180,74
109301,"Elizabeth St. Clare ""Liz"""" Sharman""",F,177,62
109302,"Samuel Henry ""Sam"""" Sharman""",M,188,0
109303,Lyubov Georgyevna Sharmay (Goncharova-),F,183,77
109304,Revital Sharon,F,164,49
109305,Yevhen Sharonin,M,0,0
109306,Yevgeny Konstantinovich Sharonov,M,189,96
109307,Yury Dmitriyevich Sharov,M,172,74
109308,Konstantin Grigoryevich Sharovarov,M,181,79
109309,Amaliya Sharoyan,F,170,56
109310,Alena Sharp,F,168,69
109312,Bruce McLeod Sharp,M,0,0
109313,Robert Cameron Sharp,M,182,77
109314,David Lee Sharp,M,173,72
109315,Doug Sharp,M,178,93
109316,Henry Graham Sharp,M,0,0
109317,John Arthur Sharp,M,0,0
109318,Lynsey Sharp,F,174,58
109319,Martin Sharp,M,0,0
109320,Muriel Sharp,F,168,57
109321,Patrick Sharp,M,185,89
109322,James Royce Sharp,M,183,68
109323,"Benjamin John ""Ben"""" Sharpe""",M,196,0
109324,"Benjamin John ""Ben"""" Sharpe""",M,182,75
109325,"William John ""Bill"""" Sharpe""",M,182,76
109326,"Robert ""Bob"""" Sharpe""",M,190,88
109327,David Sharpe,M,178,73
109328,"Ivan Gordon ""Ivor"""" Sharpe""",M,0,0
109329,James Emanuel Johan Willem Sharpe,M,185,80
109330,"Michael ""Mike"""" Sharpe""",M,176,72
109331,"Anthony ""Tony"""" Sharpe""",M,178,73
109332,"Christopher Roland ""Chris"""" Sharpless""",M,0,0
109333,Roger Fielding Anthony Sharpley,M,0,0
109334,Roy Douglas Sharplin,M,180,82
109336,Corben Sharrah,M,183,85
109337,"Harold ""Harry"""" Sharratt""",M,0,0
109338,Valery Petrovich Shary,M,174,84
109339,Viktor Sharygin,M,180,78
109340,Viktor Vladimirovich Shasherin,M,183,85
109341,Nina Shashkova,F,167,70
109342,"Edward Shaske, Jr.",M,163,79
109343,"Alevtina ""Alla"""" Shastitko (-Kukharyova)""",F,168,65
109344,Mariya Yurivna Shatalova,F,169,56
109345,Nadya Shatarova,F,152,37
109346,Aleksandr Shatilov,M,182,77
109347,Gennady Ivanovich Shatkov,M,172,78
109348,Galina Shatnaya,F,175,50
109349,Yekaterina Vladimirovna Shatnaya,F,168,53
109350,Volodymyr Volodymyrovych Shatskykh,M,175,74
109351,Ahmed Kamel Shatta,M,190,115
109352,Kevin Michael Shattenkirk,M,180,94
109353,"Cynthia L. ""Cindy"""" Shatto (-Weinberger)""",F,167,59
109354,Oleg Aleksandrovich Shatunov,M,203,100
109355,"Daniel ""Dan"""" Shaughnessy""",M,178,63
109357,Samwel Kwaangu Shauri,M,0,0
109358,Lasha Shavdatuashvili,M,170,75
109359,"Ronald ""Ron"""" Shaver""",M,0,0
109360,Robert' Shavlaq'adze,M,186,80
109361,Sergey Dmitriyevich Shavlo,M,181,76
109362,Ivan Shavov,M,150,56
109363,Yury Sergeyevich Shavrin,M,183,73
109364,Aileen Shaw (-Nash),F,0,0
109365,"Arthur Briggs ""Art"""" Shaw""",M,183,76
109366,"Elizabeth Hard ""Betsy"""" Shaw""",F,173,68
109367,"Robert Douglas ""Bob"""" Shaw""",M,0,0
109368,Bradley Shaw,M,187,92
109369,Bryony Elisabeth Shaw,F,166,60
109370,Colin Shaw,M,178,72
109371,Donald William Shaw,M,188,82
109372,Elston Albert Shaw,M,182,67
109373,"George Donald Shaw, II",M,183,81
109375,Hayden Jonathan Shaw,M,196,100
109376,Asenaca Ivy Shaw,F,164,81
109377,"James ""Jim"""" Shaw""",M,189,73
109378,"Joseph ""Joe"""" Shaw""",M,175,64
109379,"Johanna ""Joh"""" Shaw""",F,173,66
109380,John David Shaw,M,183,70
109381,John Cameron Shaw,M,182,71
109382,Gertrude Kathleen Shaw,F,0,0
109383,Kiri Shaw,F,158,68
109384,Lorraine Amanda Shaw,F,171,91
109385,Malcolm C. Shaw,M,193,93
109386,Mara Shaw Martos,F,167,66
109387,Ian Paul Shaw,M,172,95
109389,"Timothy Andrew ""Tim"""" Shaw""",M,188,89
109390,Victor Ronald Shaw,M,194,115
109391,Wallace Franklin Shaw,M,0,0
109392,Mohammed Othman H. Shaween,M,165,58
109394,Georgy Ivanovich Shayduko,M,180,95
109395,Sergey Shayslamov,M,178,78
109396,Vladimir Shayslamov,M,178,78
109397,Saadat Malook Shazada,M,0,0
